ID;FLG_DEF_6M;Macro Area;Settore
51650;0;Centro ;Imprese private
51651;0;Nord;Imprese private
51652;1;Sud & Isole;Imprese private
51653;0;Centro ;Imprese private
51654;0;Centro ;Imprese private
51655;0;Nord;Artigianato e piccole imprese
51656;0;Nord;Imprese private
51657;1;Sud & Isole;Imprese private
51658;0;Nord;Imprese private
51659;0;Centro ;Imprese private
51660;0;Centro ;Artigianato e piccole imprese
51661;0;Centro ;Imprese private
51662;0;Nord;Imprese private
51663;0;Centro ;Imprese private
51664;0;Centro ;Imprese private
51665;0;Centro ;Artigianato e piccole imprese
51666;0;Sud & Isole;Imprese private
51667;0;Centro ;Imprese private
51668;0;Sud & Isole;Imprese private
51669;0;Nord;Imprese private
51670;0;Nord;Imprese private
51671;0;Nord;Imprese private
51672;0;Nord;Imprese private
51673;1;Nord;Imprese private
51674;0;Nord;Imprese private
51675;1;Centro ;Imprese private
51676;0;Centro ;Imprese private
51677;0;Centro ;Imprese private
51678;0;Centro ;Imprese private
51679;1;Nord;Imprese private
51680;0;Nord;Imprese private
51681;0;Nord;Imprese private
51682;0;Sud & Isole;Imprese private
51683;0;Sud & Isole;Imprese private
51684;1;Centro ;Artigianato e piccole imprese
51685;0;Sud & Isole;Imprese private
51686;1;Centro ;Imprese private
51687;0;Nord;Imprese private
51688;1;Centro ;Imprese private
51689;0;Sud & Isole;Artigianato e piccole imprese
51690;0;Centro ;Imprese private
51691;0;Nord;Imprese private
51692;0;Nord;Imprese private
51693;1;Nord;Imprese private
51694;0;Nord;Imprese private
51695;0;Centro ;Imprese private
51696;0;Centro ;Imprese private
51697;0;Centro ;Finanzarie
51698;0;Nord;Imprese private
51699;0;Nord;Imprese private
51700;0;Nord;Artigianato e piccole imprese
51701;0;Centro ;Imprese private
51702;0;Centro ;Imprese private
51703;0;Centro ;Artigianato e piccole imprese
51704;0;Nord;Imprese private
51705;0;Nord;Imprese private
51706;1;Nord;Imprese private
51707;0;Centro ;Imprese private
51708;0;Sud & Isole;Imprese private
51709;0;Sud & Isole;Imprese private
51710;0;Nord;Imprese private
51711;0;Nord;Imprese private
51712;0;Sud & Isole;Imprese private
51713;0;Centro ;Imprese private
51714;0;Centro ;Imprese private
51715;0;Centro ;Imprese private
51716;0;Sud & Isole;Imprese private
51717;0;Centro ;Imprese private
51718;0;Nord;Imprese private
51719;0;Sud & Isole;Imprese private
51720;0;Centro ;Imprese private
51721;0;Centro ;Imprese private
51722;0;Centro ;Imprese private
51723;0;Nord;Artigianato e piccole imprese
51724;0;Nord;Artigianato e piccole imprese
51725;0;Centro ;Artigianato e piccole imprese
51726;0;Sud & Isole;Imprese private
51727;0;Centro ;Imprese private
51728;0;Centro ;Imprese private
51729;0;Centro ;Imprese private
51730;0;Sud & Isole;Imprese private
51731;0;Centro ;Imprese private
51732;0;Centro ;Imprese private
51733;0;Sud & Isole;Imprese private
51734;0;Sud & Isole;Imprese private
51735;0;Centro ;Imprese private
51736;0;Centro ;Imprese private
51737;0;Sud & Isole;Imprese private
51738;0;Sud & Isole;Imprese private
51739;0;Nord;Imprese private
51740;0;Centro ;Imprese private
51741;1;Centro ;Artigianato e piccole imprese
51742;1;Centro ;Imprese private
51743;0;Centro ;Imprese private
51744;0;Nord;Imprese private
51745;0;Centro ;Imprese private
51746;0;Centro ;Imprese private
51747;1;Centro ;Imprese private
51748;0;Nord;Imprese private
51749;0;Sud & Isole;Imprese private
51750;0;Nord;Artigianato e piccole imprese
51751;0;Centro ;Imprese private
51752;0;Nord;Imprese private
51753;1;Nord;Imprese private
51754;0;Centro ;Artigianato e piccole imprese
51755;0;Sud & Isole;Imprese private
51756;0;Nord;Imprese private
51757;1;Centro ;Imprese private
51758;0;Sud & Isole;Imprese private
51759;1;Sud & Isole;Imprese private
51760;1;Nord;Imprese private
51761;0;Nord;Imprese private
51762;1;Sud & Isole;Imprese private
51763;0;Nord;Imprese private
51764;0;Centro ;Imprese private
51765;0;Nord;Artigianato e piccole imprese
51766;1;Centro ;Imprese private
51767;0;Centro ;Artigianato e piccole imprese
51768;0;Sud & Isole;Imprese private
51769;1;Sud & Isole;Imprese private
51770;0;Sud & Isole;Imprese private
51771;1;Sud & Isole;Imprese private
51772;0;Centro ;Artigianato e piccole imprese
51773;0;Nord;Imprese private
51774;0;Centro ;Imprese private
51775;1;Sud & Isole;Imprese private
51776;0;Nord;Imprese private
51777;0;Centro ;Imprese private
51778;0;Sud & Isole;Imprese private
51779;0;Nord;Imprese private
51780;0;Centro ;Imprese private
51781;0;Centro ;Imprese private
51782;0;Sud & Isole;Imprese private
51783;0;Centro ;Imprese private
51784;0;Nord;Imprese private
51785;0;Centro ;Imprese private
51786;0;Nord;Imprese private
51787;0;Centro ;Imprese private
51788;0;Nord;Imprese private
51789;0;Nord;Imprese private
51790;0;Nord;Imprese private
51791;0;Sud & Isole;Artigianato e piccole imprese
51792;0;Centro ;Imprese private
51793;0;Nord;Imprese private
51794;0;Sud & Isole;Imprese private
51795;0;Nord;Imprese private
51796;0;Nord;Imprese private
51797;0;Nord;Imprese private
51798;0;Nord;Imprese private
51799;0;Centro ;Imprese private
51800;0;Centro ;Imprese private
51801;0;Nord;Imprese private
51802;0;Nord;Imprese private
51803;1;Nord;Imprese private
51804;1;Centro ;Imprese private
51805;0;Centro ;Artigianato e piccole imprese
51806;1;Centro ;Imprese private
51807;1;Nord;Imprese private
51808;0;Nord;Artigianato e piccole imprese
51809;0;Nord;Imprese private
51810;1;Centro ;Imprese private
51811;0;Sud & Isole;Imprese private
51812;0;Sud & Isole;Imprese private
51813;0;Nord;Imprese private
51814;1;Sud & Isole;Artigianato e piccole imprese
51815;0;Sud & Isole;Imprese private
51816;0;Nord;Imprese private
51817;0;Nord;Imprese private
51818;1;Nord;Imprese private
51819;0;Centro ;Artigianato e piccole imprese
51820;0;Centro ;Imprese private
51821;1;Sud & Isole;Imprese private
51822;0;Nord;Imprese private
51823;1;Sud & Isole;Imprese private
51824;0;Nord;Imprese private
51825;1;Centro ;Imprese private
51826;0;Centro ;Imprese private
51827;0;Centro ;Artigianato e piccole imprese
51828;0;Centro ;Imprese private
51829;0;Centro ;Imprese private
51830;0;Sud & Isole;Imprese private
51831;0;Sud & Isole;Artigianato e piccole imprese
51832;0;Sud & Isole;Artigianato e piccole imprese
51833;0;Centro ;Imprese private
51834;0;Nord;Imprese private
51835;0;Centro ;Imprese private
51836;0;Nord;Imprese private
51837;0;Nord;Imprese private
51838;1;Centro ;Imprese private
51839;0;Nord;Imprese private
51840;0;Nord;Imprese private
51841;0;Sud & Isole;Imprese private
51842;0;Centro ;Imprese private
51843;0;Nord;Imprese private
51844;0;Nord;Imprese private
51845;1;Sud & Isole;Imprese private
51846;0;Nord;Artigianato e piccole imprese
51847;0;Sud & Isole;Imprese private
51848;0;Sud & Isole;Imprese private
51849;0;Centro ;Artigianato e piccole imprese
51850;0;Centro ;Imprese private
51851;0;Centro ;Imprese private
51852;0;Centro ;Imprese private
51853;0;Centro ;Imprese private
51854;0;Sud & Isole;Imprese private
51855;0;Centro ;Artigianato e piccole imprese
51856;1;Nord;Imprese private
51857;0;Nord;Imprese private
51858;0;Nord;Imprese private
51859;0;Nord;Imprese private
51860;0;Nord;Imprese private
51861;0;Centro ;Imprese private
51862;1;Nord;Imprese private
51863;0;Centro ;Imprese private
51864;0;Sud & Isole;Artigianato e piccole imprese
51865;1;Sud & Isole;Imprese private
51866;1;Sud & Isole;Imprese private
51867;1;Sud & Isole;Artigianato e piccole imprese
51868;0;Centro ;Imprese private
51869;1;Nord;Artigianato e piccole imprese
51870;1;Centro ;Imprese private
51871;1;Centro ;Imprese private
51872;1;Sud & Isole;Artigianato e piccole imprese
51873;1;Centro ;Imprese private
51874;0;Sud & Isole;Imprese private
51875;0;Sud & Isole;Imprese private
51876;0;Sud & Isole;Imprese private
51877;1;Nord;Imprese private
51878;1;Nord;Imprese private
51879;0;Nord;Artigianato e piccole imprese
51880;0;Nord;Imprese private
51881;0;Nord;Imprese private
51882;0;Sud & Isole;Imprese private
51883;0;Nord;Imprese private
51884;0;Nord;Artigianato e piccole imprese
51885;0;Nord;Artigianato e piccole imprese
51886;0;Nord;Imprese private
51887;0;Nord;Imprese private
51888;0;Centro ;Imprese private
51889;0;Nord;Imprese private
51890;0;Sud & Isole;Imprese private
51891;0;Centro ;Artigianato e piccole imprese
51892;0;Centro ;Artigianato e piccole imprese
51893;0;Centro ;Imprese private
51894;0;Centro ;Imprese private
51895;0;Nord;Imprese private
51896;0;Sud & Isole;Imprese private
51897;0;Sud & Isole;Imprese private
51898;0;Nord;Imprese private
51899;0;Nord;Imprese private
51900;1;Sud & Isole;Imprese private
51901;0;Centro ;Imprese private
51902;0;Centro ;Imprese private
51903;0;Centro ;Artigianato e piccole imprese
51904;0;Centro ;Artigianato e piccole imprese
51905;0;Nord;Artigianato e piccole imprese
51906;0;Sud & Isole;Imprese private
51907;0;Centro ;Imprese private
51908;0;Nord;Imprese private
51909;0;Sud & Isole;Imprese private
51910;0;Centro ;Artigianato e piccole imprese
51911;0;Nord;Artigianato e piccole imprese
51912;0;Nord;Imprese private
51913;0;Nord;Imprese private
51914;0;Nord;Imprese private
51915;0;Centro ;Imprese private
51916;1;Nord;Imprese private
51917;0;Nord;Imprese private
51918;0;Nord;Imprese private
51919;0;Nord;Imprese private
51920;0;Sud & Isole;Imprese private
51921;0;Centro ;Imprese private
51922;0;Centro ;Imprese private
51923;0;Nord;Imprese private
51924;0;Nord;Imprese private
51925;1;Nord;Imprese private
51926;0;Nord;Imprese private
51927;0;Nord;Imprese private
51928;1;Sud & Isole;Imprese private
51929;0;Sud & Isole;Imprese private
51930;0;Sud & Isole;Imprese private
51931;0;Sud & Isole;Imprese private
51932;0;Nord;Artigianato e piccole imprese
51933;0;Centro ;Artigianato e piccole imprese
51934;0;Sud & Isole;Imprese private
51935;0;Nord;Imprese private
51936;1;Nord;Imprese private
51937;0;Nord;Imprese private
51938;0;Nord;Imprese private
51939;0;Centro ;Imprese private
51940;0;Sud & Isole;Imprese private
51941;0;Nord;Imprese private
51942;1;Nord;Imprese private
51943;0;Nord;Artigianato e piccole imprese
51944;0;Centro ;Artigianato e piccole imprese
51945;0;Nord;Imprese private
51946;0;Centro ;Imprese private
51947;0;Centro ;Imprese private
51948;0;Centro ;Imprese private
51949;0;Nord;Imprese private
51950;0;Nord;Imprese private
51951;1;Nord;Imprese private
51952;0;Centro ;Imprese private
51953;0;Centro ;Artigianato e piccole imprese
51954;0;Sud & Isole;Imprese private
51955;0;Sud & Isole;Imprese private
51956;0;Nord;Imprese private
51957;1;Nord;Imprese private
51958;0;Centro ;Imprese private
51959;1;Sud & Isole;Imprese private
51960;0;Nord;Imprese private
51961;0;Nord;Imprese private
51962;1;Nord;Imprese private
51963;0;Nord;Imprese private
51964;0;Nord;Imprese private
51965;0;Nord;Imprese private
51966;1;Nord;Imprese private
51967;0;Sud & Isole;Artigianato e piccole imprese
51968;0;Nord;Imprese private
51969;0;Centro ;Imprese private
51970;0;Nord;Imprese private
51971;0;Sud & Isole;Imprese private
51972;1;Sud & Isole;Imprese private
51973;0;Nord;Imprese private
51974;0;Nord;Imprese private
51975;1;Centro ;Imprese private
51976;0;Centro ;Artigianato e piccole imprese
51977;0;Sud & Isole;Imprese private
51978;1;Sud & Isole;Imprese private
51979;0;Sud & Isole;Imprese private
51980;0;Centro ;Imprese private
51981;0;Nord;Imprese private
51982;1;Sud & Isole;Imprese private
51983;0;Nord;Imprese private
51984;0;Nord;Imprese private
51985;0;Nord;Artigianato e piccole imprese
51986;1;Nord;Imprese private
51987;0;Sud & Isole;Imprese private
51988;1;Centro ;Imprese private
51989;0;Sud & Isole;Imprese private
51990;0;Sud & Isole;Imprese private
51991;0;Nord;Imprese private
51992;0;Sud & Isole;Imprese private
51993;0;Sud & Isole;Imprese private
51994;0;Centro ;Imprese private
51995;0;Nord;Imprese private
51996;0;Nord;Imprese private
51997;0;Centro ;Imprese private
51998;0;Sud & Isole;Artigianato e piccole imprese
51999;0;Centro ;Imprese private
52000;0;Nord;Imprese private
52001;1;Centro ;Artigianato e piccole imprese
52002;0;Centro ;Imprese private
52003;0;Sud & Isole;Imprese private
52004;0;Sud & Isole;Imprese private
52005;0;Sud & Isole;Imprese private
52006;1;Nord;Imprese private
52007;0;Centro ;Artigianato e piccole imprese
52008;1;Centro ;Imprese private
52009;0;Sud & Isole;Imprese private
52010;1;Sud & Isole;Imprese private
52011;0;Nord;Imprese private
52012;0;Nord;Imprese private
52013;1;Sud & Isole;Imprese private
52014;0;Nord;Imprese private
52015;0;Nord;Imprese private
52016;1;Sud & Isole;Imprese private
52017;0;Sud & Isole;Imprese private
52018;0;Centro ;Imprese private
52019;0;Centro ;Imprese private
52020;0;Centro ;Artigianato e piccole imprese
52021;0;Sud & Isole;Artigianato e piccole imprese
52022;0;Sud & Isole;Imprese private
52023;0;Sud & Isole;Imprese private
52024;0;Centro ;Imprese private
52025;0;Nord;Imprese private
52026;0;Nord;Imprese private
52027;0;Nord;Imprese private
52028;0;Nord;Imprese private
52029;0;Centro ;Imprese private
52030;1;Sud & Isole;Imprese private
52031;0;Centro ;Imprese private
52032;0;Centro ;Imprese private
52033;0;Centro ;Imprese private
52034;1;Sud & Isole;Imprese private
52035;0;Sud & Isole;Imprese private
52036;0;Sud & Isole;Imprese private
52037;0;Centro ;Imprese private
52038;0;Nord;Imprese private
52039;0;Nord;Imprese private
52040;0;Nord;Imprese private
52041;1;Nord;Imprese private
52042;1;Centro ;Imprese private
52043;0;Centro ;Imprese private
52044;0;Sud & Isole;Imprese private
52045;0;Sud & Isole;Imprese private
52046;0;Nord;Artigianato e piccole imprese
52047;0;Centro ;Artigianato e piccole imprese
52048;0;Centro ;Artigianato e piccole imprese
52049;0;Nord;Imprese private
52050;0;Nord;Imprese private
52051;1;Centro ;Imprese private
52052;0;Centro ;Artigianato e piccole imprese
52053;1;Centro ;Imprese private
52054;0;Sud & Isole;Imprese private
52055;1;Sud & Isole;Imprese private
52056;0;Sud & Isole;Imprese private
52057;1;Nord;Imprese private
52058;0;Nord;Imprese private
52059;0;Nord;Imprese private
52060;0;Centro ;Imprese private
52061;1;Sud & Isole;Imprese private
52062;1;Sud & Isole;Imprese private
52063;0;Sud & Isole;Imprese private
52064;0;Nord;Artigianato e piccole imprese
52065;0;Centro ;Imprese private
52066;0;Sud & Isole;Imprese private
52067;0;Nord;Artigianato e piccole imprese
52068;0;Sud & Isole;Imprese private
52069;0;Nord;Imprese private
52070;0;Nord;Imprese private
52071;0;Nord;Imprese private
52072;0;Centro ;Artigianato e piccole imprese
52073;0;Centro ;Imprese private
52074;1;Sud & Isole;Imprese private
52075;0;Centro ;Artigianato e piccole imprese
52076;0;Sud & Isole;Imprese private
52077;0;Nord;Imprese private
52078;0;Nord;Artigianato e piccole imprese
52079;0;Sud & Isole;Imprese private
52080;0;Sud & Isole;Imprese private
52081;0;Nord;Imprese private
52082;0;Nord;Imprese private
52083;1;Sud & Isole;Imprese private
52084;0;Centro ;Imprese private
52085;1;Centro ;Imprese private
52086;0;Nord;Imprese private
52087;0;Centro ;Imprese private
52088;0;Centro ;Imprese private
52089;0;Sud & Isole;Imprese private
52090;0;Sud & Isole;Imprese private
52091;0;Nord;Imprese private
52092;0;Nord;Imprese private
52093;0;Centro ;Imprese private
52094;0;Centro ;Imprese private
52095;0;Nord;Imprese private
52096;0;Sud & Isole;Imprese private
52097;0;Nord;Imprese private
52098;0;Centro ;Artigianato e piccole imprese
52099;0;Sud & Isole;Imprese private
52100;0;Nord;Imprese private
52101;1;Nord;Imprese private
52102;0;Nord;Imprese private
52103;0;Centro ;Imprese private
52104;0;Centro ;Imprese private
52105;0;Sud & Isole;Imprese private
52106;0;Sud & Isole;Imprese private
52107;1;Sud & Isole;Imprese private
52108;0;Sud & Isole;Imprese private
52109;0;Nord;Artigianato e piccole imprese
52110;0;Nord;Imprese private
52111;0;Nord;Imprese private
52112;0;Nord;Imprese private
52113;0;Sud & Isole;Imprese private
52114;0;Nord;Imprese private
52115;0;Nord;Imprese private
52116;0;Centro ;Imprese private
52117;1;Centro ;Imprese private
52118;0;Sud & Isole;Imprese private
52119;0;Sud & Isole;Artigianato e piccole imprese
52120;0;Centro ;Imprese private
52121;1;Sud & Isole;Imprese private
52122;1;Sud & Isole;Artigianato e piccole imprese
52123;0;Sud & Isole;Imprese private
52124;0;Nord;Imprese private
52125;0;Centro ;Imprese private
52126;0;Nord;Imprese private
52127;1;Nord;Imprese private
52128;1;Sud & Isole;Imprese private
52129;0;Centro ;Artigianato e piccole imprese
52130;0;Centro ;Imprese private
52131;0;Nord;Imprese private
52132;0;Nord;Imprese private
52133;0;Nord;Imprese private
52134;0;Nord;Artigianato e piccole imprese
52135;0;Nord;Imprese private
